,Date,Rating,Label,Review,Cleaned_review
1214,8-Mar-19,2,0,but there are few weaknesses. The seller could send the package not on request,weakness seller send package not request
1215,8-Mar-19,5,1,THE BEST ONE STOP ONLINE SHOP,best stop online shop
1216,8-Mar-19,5,1,easy dan safe way to shop,easy safe shop
1217,8-Mar-19,5,1,This is a very nice app,nice
1218,8-Mar-19,5,1,great e-commerce apps,great commerce apps
1219,8-Mar-19,5,1,Good app since 2 years,good
1220,8-Mar-19,2,0,Push Notification mulu!,push notification mulu
1221,8-Mar-19,5,1,best online shop ever,best online shop
1222,8-Mar-19,4,1,easy to use,easy use
1223,8-Mar-19,5,1,best online store,best online store
1224,8-Mar-19,5,1,very helpful apps,helpful apps
1225,8-Mar-19,4,0,I don't now,
1226,8-Mar-19,5,1,good e commerce,good commerce
1227,8-Mar-19,5,1,"good app, recom",good recommended
1228,9-Mar-19,5,1,the application is very useful and user friendly..simply good.,useful user friendly..simply good
1229,9-Mar-19,1,1,"bukalapak is better, never having trouble with CC payments.",bukalapak better trouble payment
1230,9-Mar-19,5,1,nice and very helpful application..,nice helpful application..
1231,9-Mar-19,5,1,One of the best apps on the internet.,best apps internet
1232,9-Mar-19,5,1,I was FORCED TO RATE THIS APP 5 STARS,forced rate star
1233,9-Mar-19,5,1,the best application market,best market
1234,9-Mar-19,1,0,Not very user friendly.,not user friendly
1235,9-Mar-19,5,1,reccommended application for buying various products.,reccommended buying product
1236,9-Mar-19,5,1,easy to use,easy use
1237,9-Mar-19,5,1,easy shopping....god job,easy shopping..god job
1238,9-Mar-19,5,1,the best lah,best lah
1239,9-Mar-19,5,1,good n very helpful,good helpful
1240,9-Mar-19,5,1,Cool nice yay,cool nice yay
1241,10-Mar-19,4,1,"usefull, and user friendly. keep up the good works.",useful user friendly good work
1242,10-Mar-19,5,1,easy to use and very helpfull,easy use helpful
1243,10-Mar-19,5,1,frequently use it as my shopping app,use
1244,10-Mar-19,5,1,"user friendly, safe & accurate",user friendly safe accurate
1245,10-Mar-19,4,1,very helpfull on my shopping activity,helpful activity
1246,10-Mar-19,5,1,because it's have a quality product,quality product
1247,10-Mar-19,5,1,Very useful and helpful,useful helpful
1248,10-Mar-19,5,1,Indonesua best marketplace ever,indonesua best market place
1249,10-Mar-19,5,1,very good e commerce app,good commerce
1250,10-Mar-19,5,1,"Nice, great job",nice great job
1251,10-Mar-19,5,1,Easy to use,easy use
1252,10-Mar-19,5,1,nice online shop apps,nice online shop apps
1253,11-Mar-19,1,0,please stop with the pop up promo..i cant press back to my previous sites and kept forcing me to go to tokopedia site. its truly irritating with the spams,stop pop promo..i cant press previous site forcing site irritating spam
1254,11-Mar-19,3,0,"Something Wrong With Your Up Dated Version Apps , I Can't Up Load Item Review ( Tried Many Time ) , Server Problem Keep Popping Up...Fix the bug..",wrong dated version apps load item time server problem popping up..fix bug..
1255,11-Mar-19,5,1,I've been using tokopedia since 2016 and bought hundreds of item with awesome customer service,2016 bought item awesome customer service
1256,11-Mar-19,5,1,good app... make me easy find something to buy,good app.. easy buy
1257,11-Mar-19,5,1,the best online shopping app in Indonesia,best online indonesia
1258,11-Mar-19,5,0,To correction about courier send package too slow,correction courier send package slow
1259,11-Mar-19,4,1,near exellent....minor improvement only...,exellent..minor improvement only..
1260,11-Mar-19,5,1,"I'm satisfied with the items I've bought. Thank you, Tokopedia.. 😘💕🌟🌟🌟🌟🌟",satisfied item bought tokopedia..
1261,11-Mar-19,4,1,easy to use so far,easy use
1262,11-Mar-19,5,1,good app i love it,good love
1263,11-Mar-19,5,1,toped is the best,best
1264,11-Mar-19,5,1,"Simple, ga ribet,",simple ribet
1265,11-Mar-19,5,1,nice one bitchassss,nice
1266,11-Mar-19,5,1,"useful apl, recommended",useful recommended
1267,11-Mar-19,5,1,very usefull app,useful
1268,11-Mar-19,5,1,marketplace mantapppp,market place mantapp
1269,12-Mar-19,5,1,"nice and smooth interface, many seller, and many promotions",nice smooth interface seller promotion
1270,12-Mar-19,5,1,"my favorite online shop, very good",favorite online shop good
1271,12-Mar-19,5,1,nice to shop online. safe and secure.,nice shop online safe secure
1272,12-Mar-19,5,1,very satisfied with this app.,satisfied
1273,12-Mar-19,5,1,make it easy when i wanna something 👍,easy wan
1274,12-Mar-19,5,1,great beyond my imagination,great imagination
1275,12-Mar-19,5,1,Very useful apps.,useful apps
1276,12-Mar-19,5,1,Its very helpful..,helpful..
1277,12-Mar-19,5,0,A/C Engineer,engineer
1278,12-Mar-19,4,1,nice experience shopping,nice experience
1279,12-Mar-19,5,1,easy to use,easy use
1280,12-Mar-19,5,1,secure and fast,secure fast
1281,12-Mar-19,5,1,Very good up,good
1282,12-Mar-19,5,1,helpfull and compete,helpful compete
1283,12-Mar-19,5,1,easy to find something you want to buy,easy buy
1284,12-Mar-19,5,1,user interface simpel,user interface simpel
1285,13-Mar-19,3,0,"The so-called ""live chat"" is a big turn off. Most of all, it is clearly a machine. Have asked and complained about some of things, the answer was soo general and it didn't even close to what I've been asked nor helping me sorting out my complain. And yes, I've checked your FAQ list before deciding t...Full Review",called live chat big turn clearly machine asked complained thing answer soo general didn close asked helping sorting complain checked faq list deciding t..full
1286,13-Mar-19,5,0,good and reliable source only have to mske sure of the quality standard and gaurantee of items bought or money back gaurantee plus measurement of article so no decreiving and buyer knows so no complains,good reliable source quality standard guarantee item bought money guarantee measurement article decreiving buyer complains
1287,13-Mar-19,1,0,"search result very bad, the in built messager is very annoying when typing , the message is reset if you recieve message",search result bad built messager annoying typing message reset receive message
1288,13-Mar-19,5,1,"The amount of stuff that I have bought has been satisfactory as far as products, packaging and shipping.",stuff bought satisfactory product packaging shipping
1289,13-Mar-19,5,1,"one of the best, secure and stable application.",best secure stable
1290,13-Mar-19,4,1,great application but not all the seller is good,great not seller good
1291,13-Mar-19,5,1,awsome..amazing...nice...very good,awsome..amazing..nice..very good
1292,13-Mar-19,5,1,Good apps... reccomended for online shop...,good apps.. reccomended online shop..
1293,13-Mar-19,5,1,Stars reflected my point of view,star reflected point view
1294,13-Mar-19,5,1,"great app, i think this will the next tmall app",great tmall
1295,13-Mar-19,4,1,Need fastest way to remove wishlist item,fastest remove wishlist item
1296,13-Mar-19,5,1,very good application!,good
1297,13-Mar-19,5,1,good apps. keep working until great dude!,good apps working great dude
1298,13-Mar-19,5,1,tokopedia best of the best,best best
1299,13-Mar-19,5,1,good and usefull application,good useful
1300,13-Mar-19,5,1,the best online shop,best online shop
1301,13-Mar-19,5,1,good to have tokopedia,good
1302,13-Mar-19,5,1,very helpfull ecommerse app,helpful commerce
1303,14-Mar-19,5,1,"very helpful online store application, nice user interface and provide with good informations about the store and many review of products.",helpful online store nice user interface provide good store product
1304,14-Mar-19,1,0,i cannot access my point/ vouchers. can't make payment as well. Help!,not access point voucher payment well help
1305,14-Mar-19,5,1,"Friendly UX, have many promotions for bill payment & shopping, also easy payment methods.",friendly promotion payment easy payment method
1306,14-Mar-19,5,1,"personally my preferred e-commerce app in Indonesia. Fast, reliable with great UI",personally preferred commerce indonesia fast reliable great
1307,14-Mar-19,5,1,i use toko pedia to buy something that hard to find,use toko pedia buy hard
1308,14-Mar-19,5,0,good if loading wifi connect good everythings easy but sometime problem signal.not good,good loading wifi connect good everythings easy problem signal.not good
1309,14-Mar-19,5,1,"Great app, easy to use, user friendly",great easy use user friendly
1310,14-Mar-19,5,1,"Nice application, simple, fast, and secure.",nice simple fast secure
1311,14-Mar-19,5,1,Very easy to use and helpful,easy use helpful
1312,14-Mar-19,5,1,only tokopedia can satisfied customer needs,satisfied customer
1313,14-Mar-19,5,1,the best online shopping in Indonesia.,best online indonesia
1314,14-Mar-19,5,1,most helpful shopping application 👌,helpful
1315,14-Mar-19,4,1,beter than the others.,beter
1316,14-Mar-19,5,1,good app...i like it,good app..i like
1317,14-Mar-19,5,1,so far so good,good
1318,14-Mar-19,5,1,i just install this app,install
1319,14-Mar-19,5,1,make life easier,life easier
1320,14-Mar-19,5,1,so far so good 👍,good
1321,14-Mar-19,5,1,easy to used,easy
1322,14-Mar-19,5,1,Good no problem,good problem
1323,14-Mar-19,5,1,nice online shop,nice online shop
1324,14-Mar-19,5,1,"Very good app, very good deals.",good good deal
1325,14-Mar-19,5,1,"easy to use, very helpful",easy use helpful
1326,14-Mar-19,1,0,"cheated apps, tokopedia just hold balance seller with excuses they have maintenance system at noon when all shop must be close and withdraw. and tokopedia just give it to balance at 20:38 which can't withdrawal from balance..it just cheat to hold billions money from seller over night. so no one be a...Full Review",cheated apps hold balance seller excuse maintenance noon shop close withdraw give balance withdrawal balance..it cheat hold billion money seller night a..full
1327,15-Mar-19,5,1,"The most competitive e-commerce with the most complete marketplace. Great quality of services, responsives during claim.",competitive commerce complete market place great quality service responsives claim
1328,15-Mar-19,5,1,"easy way to shop. everything seems seamless. one time, had dispute but Tokopedia mediate quick and professionally",easy shop seamless time dispute mediate quick professionally
1329,15-Mar-19,5,1,"Awesome app, very usefull to find product I need.",awesome useful product
1330,15-Mar-19,5,1,great apps to sell and buy things for affordable price,great apps sell buy thing affordable price
1331,15-Mar-19,5,1,"indonesia's ""alibaba"" version! fab!!!",indonesia alibaba version fab
1332,15-Mar-19,5,1,the most trusted e-commerce in indonesia,trusted commerce indonesia
1333,15-Mar-19,5,1,I'll try to get in unicorn 😂,get unicorn
1334,15-Mar-19,5,1,tokopedia is best for makeing business online,best making online
1335,15-Mar-19,5,1,1st marketplace online shopping !,market place online
1336,15-Mar-19,5,1,so good for indonesian people's,good indonesian
1337,15-Mar-19,5,1,"good, make easy everything",good easy
1338,15-Mar-19,5,1,easy to purchase thing.,easy purchase thing
1339,15-Mar-19,5,1,good service good packing,good service good packing
1340,15-Mar-19,5,1,go unicorn Indonesia.,unicorn indonesia
1341,15-Mar-19,4,1,it's Okay...,okay..
1342,15-Mar-19,5,1,easy to use,easy use
1343,15-Mar-19,5,1,easy to use,easy use
1344,15-Mar-19,5,1,nice and good,nice good
1345,15-Mar-19,5,1,very useful apps,useful apps
1346,15-Mar-19,5,1,play on YouTube,play youtube
1347,15-Mar-19,5,1,yes good apps,good apps
1348,15-Mar-19,5,1,"top, top, top",
1349,15-Mar-19,5,1,items order delivered in a timely basis,item order delivered timely basis
1350,16-Mar-19,1,0,just recently app crashed most of the time. this issue start to happen in end of feb up until now. already complained but the reply is just to wait next update... not solving anything,crashed time issue start happen feb complained reply wait update.. not solving
1351,16-Mar-19,5,1,"One of the greatest online marketplace in Indonesia. Almost no bug, everything smooth, great place and environtment for buyers and sellers, easy to use, great interface, and lots of discount and promos. Please keep making it better for us!",greatest online market place indonesia bug smooth great place environtment buyer seller easy use great interface discount promos making better
1352,16-Mar-19,4,1,"The most friendly user journey among top 3 here in Indonesia, minor slack but everything is running well",friendly user journey indonesia minor slack running well
1353,16-Mar-19,5,1,helps me with access to things I'm looking for. Easy to use app and secure to do transactions,help access thing easy use secure transaction
1354,16-Mar-19,5,1,"very helpful, easy user interface, and much more",helpful easy user interface much
1355,16-Mar-19,5,1,The most convenience online marketplace platform. Well done Tokopedia. Great.,convenience online market place platform well great
1356,16-Mar-19,5,1,"Good Application. Easy to install, easy to use, easy to buy, so helpfully.",good easy install easy use easy buy helpfully
1357,16-Mar-19,1,0,very bad selling and shopping experiences,bad selling experience
1358,16-Mar-19,5,1,good job....good product...good delivery,good job..good product..good delivery
1359,16-Mar-19,1,0,ovo points ga guna. useless.,ovo point guna useless
1360,16-Mar-19,5,1,this's good and simple app...,good simple app..
1361,16-Mar-19,5,1,easy.. and everything u need,easy..
1362,16-Mar-19,5,1,good and useful application,good useful
1363,16-Mar-19,5,1,nice app cause ovo really help a lot,nice ovo help
1364,16-Mar-19,5,1,Good Apps... Very Helpfull. Keep 👍👍👍,good apps.. helpful
1365,16-Mar-19,5,1,good apps. proud of you,good apps
1366,16-Mar-19,5,1,"smart phone, elegant and full service excelent",smart phone elegant service excellent
1367,16-Mar-19,5,1,Awesome and easy to use app...,awesome easy use app..
1368,16-Mar-19,5,1,reliable and easy to use,reliable easy use
1369,16-Mar-19,3,0,Please add English language option... :( otherwise 5 stars...,add english language option.. stars..
1370,16-Mar-19,5,1,very good service,good service
1371,16-Mar-19,5,1,the best so far,best
1372,16-Mar-19,5,1,easy to use n handfuls,easy use handful
1373,16-Mar-19,5,1,good app simple but sure,good simple
1374,16-Mar-19,5,1,easy to use,easy use
1375,16-Mar-19,5,1,Cozy place for shoping,cozy place
1376,16-Mar-19,5,1,Secure and Smooth Transactions via Tokopedia,secure smooth transaction
1377,16-Mar-19,5,1,always be my no 1 marketplace,market place
1378,16-Mar-19,5,1,Best best best,best best best
1379,16-Mar-19,5,1,cool and very useful,cool useful
1380,16-Mar-19,5,1,tokopedia is a best,best
1381,17-Mar-19,5,1,This helps me so so much..abundantly. Never feel hesitate to use this product or service. Customers are kings. Now is the time yor you decide to give your trust to Samsung..via Tokopedia. Go go go and never backwards.,help much..abundantly feel hesitate use product service customer king time decide give trust samsung..via
1382,17-Mar-19,5,1,"it's really great application.. the system is really nice... and plethora of sellers, shippers and the items that we need... so what are you waiting for, let's download this app",great application.. nice.. plethora seller shipper item need.. waiting download
1383,17-Mar-19,5,1,"really helpful. not only for shopping, but also i use this app for buying a voucher for my viu.",helpful not use buying voucher viu
1384,17-Mar-19,5,1,"I've always found Tokopedia interesting and reliable, both in their services and innovations.",interesting reliable service innovation
1385,17-Mar-19,5,1,very helpful this app. I can buy anything here and trusted.,helpful buy trusted
1386,17-Mar-19,5,1,"Just Love It, different than others online shop, more reliable, customer service on each shops are very good on respons",love online shop reliable customer service shop good respons
1387,17-Mar-19,5,1,"Very helpful apps, makes life so much easier. Easy to use, very wide product selection.",helpful apps life much easier easy use wide product selection
1388,17-Mar-19,4,1,i like it so far. so usefull for my online shopping needs,like useful online
1389,17-Mar-19,5,1,keep up the good works.. all the best..,good works.. best..
1390,17-Mar-19,5,1,this app really help me to buy anything,help buy
1391,17-Mar-19,5,1,The Best Online Shop in Indonesia,best online shop indonesia
1392,17-Mar-19,5,1,love you to the moon and back tokopedia❤️,love moon
1393,17-Mar-19,5,1,"may tokopedia give me S9 free,please",give free
1394,17-Mar-19,5,1,nice app for buying product,nice buying product
1395,17-Mar-19,4,1,easy using this aplication,easy
1396,17-Mar-19,5,1,safe and sound,safe sound
1397,17-Mar-19,5,1,i got what i need in tokopedia,
1398,17-Mar-19,5,1,Valuable apps ever!,valuable apps
1399,17-Mar-19,5,1,nice and helpful,nice helpful
1400,17-Mar-19,5,1,i like this app,like
1401,17-Mar-19,4,1,so far so good,good
1402,17-Mar-19,5,1,so far so good,good
1403,17-Mar-19,5,1,good very good,good good
1404,17-Mar-19,5,1,good job good job,good job good job
1405,17-Mar-19,5,1,good and trustable,good trustable
1406,17-Mar-19,5,1,like with tokopedia,like
1407,17-Mar-19,5,1,best app. lah,best lah
1408,17-Mar-19,5,1,good very usefull,good useful
1409,17-Mar-19,5,1,cool and the best online shopping aplication,cool best online
1410,18-Mar-19,5,1,Top marketplace in Indonesia..Many product & service sell here..Many feature and logistic option.Very must download apps for your comfort..,market place indonesia..many product service sell here..many feature logistic option.very download apps comfort..
1411,18-Mar-19,5,1,"transaction on toko pedia is easy . many product tare here, the order come sooner and complit",transaction toko pedia easy product tare order sooner complete
1412,18-Mar-19,5,1,"Helpful app with best options of payment method, stuff selection, and easy to use",helpful best option payment method stuff selection easy use
1413,18-Mar-19,1,0,really stupid update. can't see transaction history,stupid update transaction history
1414,18-Mar-19,4,1,"So far so good apps, no issue",good apps issue
1415,18-Mar-19,5,1,Easy to use. Useful for daily basis.,easy use useful daily basis
1416,18-Mar-19,5,1,"Best marketplace to shop, easy UI, lots of promos",best market place shop easy promos
1417,18-Mar-19,5,1,easy to find for everything we need,easy
1418,18-Mar-19,5,1,very useful keep do your best for make us happy,useful best happy
1419,18-Mar-19,5,1,best market place app in Indonesia,best market place indonesia
1420,18-Mar-19,5,1,"top app, work very good.",work good
1421,18-Mar-19,5,1,user friendly power full THANKS,user friendly power
1422,18-Mar-19,5,1,I love it !!!,love
1423,18-Mar-19,5,1,A safe way to shop,safe shop
1424,18-Mar-19,5,1,fast and easy,fast easy
1425,18-Mar-19,5,1,"good app, many promo",good promo
1426,18-Mar-19,5,1,easy and complete,easy complete
1427,18-Mar-19,5,1,"cool, many promo",cool promo
1428,18-Mar-19,5,1,gud app fr all activities,good activity
1429,18-Mar-19,5,1,very good app,good
1430,18-Mar-19,5,1,i love TOPED,love
1431,19-Mar-19,5,1,Good app for trading and support me to developing my fashion business. Success for Tokopedia and keep support Indonesia's Business :),good trading support developing fashion success support indonesia
1432,19-Mar-19,5,1,make my shopping life easier and offering a lot of discounts and many benefits . love using this application for any kind if shopping items. thank you tokopedia,life easier offering discount benefit love kind item
1433,19-Mar-19,1,0,"Need to focus on customer, need to be fair. between customer and supplier. If the mistake is on supplier and the solution has been decided. Put ur stand point on the agreement. Excuses are not allowed. Sending replacement package after 5 days, IS showing not a good will. ( please note that this revi...Full Review",focus customer fair customer supplier mistake supplier solution decided stand point agreement excuse not allowed sending replacement package day showing not good note revi..full
1434,19-Mar-19,5,1,"easy to navigate, with coupons for cash back or discount",easy navigate coupon cash discount
1435,19-Mar-19,5,1,Love this app. Easy to use and nice display.,love easy use nice display
1436,19-Mar-19,5,1,trusted online shopping. reccomended.,trusted online reccomended
1437,19-Mar-19,5,1,"cool apps and easy to use, user friendly",cool apps easy use user friendly
1438,19-Mar-19,5,1,my favorite apps for shopping.. safe and reliable..,favorite apps shopping.. safe reliable..
1439,19-Mar-19,5,1,nice app.. easy to get new stuff..thx,nice app.. easy get stuff..thx
1440,19-Mar-19,5,1,this is the best online shop apps,best online shop apps
1441,19-Mar-19,5,1,"good market place, lot of promo and cupon",good market place promo cupon
1442,19-Mar-19,5,1,this app it so good i like it,good like
1443,19-Mar-19,5,0,getting expensive but good experience,expensive good experience
1444,19-Mar-19,5,1,mantab . user friendly.,mantab user friendly
1445,19-Mar-19,5,1,one stop shoping online you need,stop online
1446,19-Mar-19,5,1,fantastic shopping experience,fantastic experience
1447,19-Mar-19,5,1,Trusted apps for buying goods,trusted apps buying good
1448,19-Mar-19,5,1,"very good services, easy to navigate, fast response and keep inovate",good service easy navigate fast response inovate
1449,19-Mar-19,5,1,good application.. Thanks,good application..
1450,19-Mar-19,5,1,"simple, user friendly",simple user friendly
1451,19-Mar-19,5,1,best marketplace in Indonesia #imo,best market place indonesia
1452,19-Mar-19,4,0,My more promo and Flash sale,promo flash sale
1453,19-Mar-19,4,1,good place to shop,good place shop
1454,19-Mar-19,5,1,nice apps for sell n buy manythings,nice apps sell buy manythings
1455,19-Mar-19,5,1,my favourite e commerce apps,favourite commerce apps
1456,19-Mar-19,5,1,this app is good,good
1457,19-Mar-19,5,1,good idea with toko pedia,good idea toko pedia
1458,19-Mar-19,4,1,quick and good,quick good
1459,19-Mar-19,5,1,good daddy's job,good daddy job
1460,19-Mar-19,5,1,"Nice Apps, useful",nice apps useful
1461,20-Mar-19,1,0,"A LOT of bugs need to be fixed. Also, I can't change my email. I've done everything right, insterted the right OTP Code and tapped on ""Change Email"" button, and NOTHING happened. *REPLY* : Ty for replying, but that link doesn't help at all, it's a link to a store ""grosir baju senam"" which had been o...Full Review",bug fixed change email inserted otp code tapped change email button nothing happened reply replying link doesn help link store grosir baju senam o..full
1462,20-Mar-19,5,1,"Everytime i want to buy something from Conventional Store, i always double check the price + shipping cost from Tokopedia, and unfortunately, Tokopedia often winning my choice. Bad moment is, when i want to buy apparel from Tokopedia, i just go to Conventional Store to check the size, am i fit in ce...Full Review",everytime buy conventional store double check price shipping cost winning choice bad moment buy apparel conventional store check size fit ce..full
1463,20-Mar-19,1,0,"Don't update!!! The new version won't let you choose the courier yourself, instead it will choose the courier for you. Buyers should have the right to choose the courier they want to use, not the seller and definitely not Tokopedia!",update version won choose courier choose courier buyer choose courier use not seller definitely not
1464,20-Mar-19,5,1,very helpful for businessman. and customer service very responsive. good job.!!,helpful businessman customer service responsive good job
1465,20-Mar-19,5,1,very useful apps...special thanks to tokopedia who made this happened in Indonesia,useful apps..special happened indonesia
1466,20-Mar-19,5,1,great app...great deals...fast processing...great price,great app..great deals..fast processing..great price
1467,20-Mar-19,5,1,"very useful, easy to find the suitable store",useful easy suitable store
1468,20-Mar-19,5,1,"Very, very useful application..",useful application..
1469,20-Mar-19,5,1,the most happening onlineshop !!!,happening online shop
1470,20-Mar-19,5,1,Da best online shopping app/platform in indonesia,best online platform indonesia
1471,20-Mar-19,5,1,easy to use and very nice apps,easy use nice apps
1472,20-Mar-19,5,1,i love this app. because make my life more easier.,love life easier
1473,20-Mar-19,5,1,user friendly. not much error,user friendly not much error
1474,20-Mar-19,5,1,Become daily use for shopping online or pay billings. Nice apps :),daily use online pay billing nice apps
1475,20-Mar-19,5,1,great apps and great e commerce.,great apps great commerce
1476,20-Mar-19,5,1,easy use and user friendly,easy use user friendly
1477,20-Mar-19,4,0,fun and easy end user to use but sometimes any errors too,fun easy user use error
1478,20-Mar-19,5,1,oke easy and friendly applications,oke easy friendly
1479,20-Mar-19,5,1,best market place in indonesia,best market place indonesia
1480,20-Mar-19,5,1,good apps for market places,good apps market place
1481,20-Mar-19,5,1,very nice market place app,nice market place
1482,20-Mar-19,5,1,Best Price & so Many cash Back,best price cash
1483,20-Mar-19,5,1,amazing...thanks tokopedia,amazing..thanks
1484,20-Mar-19,5,1,good.........i ilke this.....,good..i ilke this..
1485,20-Mar-19,5,1,very easy to use,easy use
1486,20-Mar-19,5,1,simple n easy to use,simple easy use
1487,20-Mar-19,5,1,Im happy shooping to tokopedia,happy
1488,20-Mar-19,5,1,best indonesian shoping online 😊,best indonesian online
1489,20-Mar-19,5,1,Tokopedia is very Good online store,good online store
1490,20-Mar-19,5,1,great and simple,great simple
1491,20-Mar-19,5,1,good and nice,good nice
1492,20-Mar-19,5,1,Top Class Apps!,class apps
1493,20-Mar-19,5,1,good aplication and good deals,good good deal
1494,20-Mar-19,5,1,interesting & helpfull,interesting helpful
1495,20-Mar-19,5,1,best best best best best best best best,best best best best best best best best
1496,20-Mar-19,5,1,nice app one stop shooping,nice stop
1497,21-Mar-19,3,0,"lag service & error server loading because many promotion. in normal condition is good. update not good to fix error condition. in time of promotion, application can be automatic closed.",lag service error server loading promotion normal condition good update not good error condition time promotion automatic closed
1498,21-Mar-19,5,1,i love. this app. its user friendly and there are always such beautiful images online.,love user friendly beautiful image online
1499,21-Mar-19,5,1,place to find lowest price with same quality product or services just with a touch of your finger,place lowest price quality product service touch finger
1500,21-Mar-19,5,1,"best marketplace app so far, keep it up!!",best market place
1501,21-Mar-19,5,1,"Shopping just became way much easier with this app. Now, I can just buy up to anything with my phone.",much easier buy phone
1502,21-Mar-19,5,1,this aplication is really help me to find the things that I need it.,help thing
1503,21-Mar-19,5,1,"so far, this is the best app used for online shopping..",best online shopping..
1504,21-Mar-19,5,1,"Very nice app, friendly user and the speed is excellent.",nice friendly user speed excellent
1505,21-Mar-19,4,1,I do not have much shopping experience with tokopedia yet.,not much experience
1506,21-Mar-19,5,1,"great app,always give big discount and shipping,trusting product",great give big discount shipping trusting product
1507,21-Mar-19,5,1,Tokopedia is the best app in Indonesia and change my life in trade store,best indonesia change life trade store
1508,21-Mar-19,5,1,"very good, always do this application for everything",good
1509,21-Mar-19,5,1,mantaaabbbbb.. unicornnn!!!!!,mantaabb.. unicornn
1510,21-Mar-19,5,1,"Quick, Simple, Friendly, Complete.",quick simple friendly complete
1511,21-Mar-19,5,1,best app to find almost everything that we need,best
1512,21-Mar-19,5,1,just happy to shop from this site.,happy shop site
1513,21-Mar-19,5,1,You are is the BEST.... I LOVE IT...,best.. love it..
1514,21-Mar-19,5,1,The best online shopping application!,best online
1515,21-Mar-19,5,1,this app very nice and easy to use,nice easy use
1516,21-Mar-19,5,1,oke banged...brg ori..cepat sampai...good and safe packing,oke banged..brg ori..cepat sampai..good safe packing
1517,21-Mar-19,1,0,your ads is everywhere and annoying,advertisement annoying
1518,21-Mar-19,5,1,simple and pastinya easy to use.,simple pastinya easy use
1519,21-Mar-19,5,1,a very good apps to buy things,good apps buy thing
1520,21-Mar-19,1,0,"stupid advertising, very annoying",stupid advertising annoying
1521,21-Mar-19,5,1,good choice to purchased your needs,good choice purchased
1522,21-Mar-19,5,1,Can't describe.. very good 😉,describe.. good
1523,21-Mar-19,5,1,good app easy to use safe payment,good easy use safe payment
1524,21-Mar-19,4,1,happy to have more cashback promo,happy cashback promo
1525,21-Mar-19,5,1,very good..very helping me,good..very helping
1526,21-Mar-19,5,1,Market place yang user friendly,market place yang user friendly
1527,21-Mar-19,5,1,best app.. for trade or shoping,best app.. trade
1528,21-Mar-19,5,1,have nothing to say,nothing
1529,21-Mar-19,5,1,awesome marketplace ever..,awesome market place ever..
1530,21-Mar-19,5,1,easy to use app.,easy use
1531,21-Mar-19,5,1,the best application,best
1532,21-Mar-19,5,1,Very Easy and simple,easy simple
1533,21-Mar-19,5,1,lots of discount....,discount..
1534,21-Mar-19,5,1,Nice online shop aplication,nice online shop
1535,21-Mar-19,5,1,"Low price, trusted",low price trusted
1536,21-Mar-19,4,1,so far is good,good
1537,21-Mar-19,5,1,good app for shopping,good
1538,21-Mar-19,5,1,More Easy to Shop,easy shop
1539,21-Mar-19,5,1,easy to use,easy use
1540,21-Mar-19,5,1,easy to use,easy use
1541,21-Mar-19,5,1,The best so far,best
1542,21-Mar-19,5,1,Nice OS for shopping,nice
1543,21-Mar-19,5,1,good and fast,good fast
1544,21-Mar-19,5,1,The best of the best...,best best..
1545,21-Mar-19,5,1,Market place termantap,market place termantap
1546,21-Mar-19,5,0,everything is always progessing,progessing
1547,21-Mar-19,5,1,good store online,good store online
1548,21-Mar-19,5,1,Better than before,better
1549,21-Mar-19,5,1,greeeeaattt and helpfull,greeaatt helpful
1550,21-Mar-19,5,1,very good apps,good apps
1551,21-Mar-19,5,1,love this app,love
1552,21-Mar-19,5,1,good apps online,good apps online
1553,21-Mar-19,5,1,Toped.....treemendous👍,toped..treemendous
1554,21-Mar-19,5,1,i love toped,love
1555,21-Mar-19,5,1,nice great app,nice great
1556,21-Mar-19,5,0,Tracking kurang detail,tracking kurang
1557,21-Mar-19,5,1,good n reliable,good reliable
1558,21-Mar-19,5,1,good app love ux,good love
1559,21-Mar-19,1,0,to long instaled,long instaled
1560,21-Mar-19,5,1,Userfriendly app,userfriendly
1561,21-Mar-19,5,1,good good good,good good good
1562,22-Mar-19,5,1,"Daily app for online shopping. Trusted, at least until I write this review.",daily online trusted write
1563,22-Mar-19,5,1,So nice price for all of type of people,nice price type
1564,22-Mar-19,5,1,"various promotion, easy to use",promotion easy use
1565,22-Mar-19,5,1,always good to shop here. many promos and trustable third party,good shop promos trustable party
1566,22-Mar-19,5,1,very2 Good Applications!!!,good
1567,22-Mar-19,5,1,all is about easy with this app,easy
1568,22-Mar-19,5,1,I love shopping in Tokopedia,love
1569,22-Mar-19,5,1,one stop shopping platform,stop platform
1570,22-Mar-19,5,1,great aps.. very help full,great aps.. help
1571,22-Mar-19,5,1,"Good, thanks tokopedia",good
1572,22-Mar-19,5,1,actual and satisfaction,actual satisfaction
1573,22-Mar-19,5,1,best marketplace apps ..,best market place apps
1574,22-Mar-19,5,1,good deal cheap price,good deal cheap price
1575,22-Mar-19,5,1,simple and nice apps,simple nice apps
1576,22-Mar-19,5,1,easy to use,easy use
1577,22-Mar-19,5,1,cant stop shopping,cant stop
1578,22-Mar-19,5,1,same as other are,
1579,22-Mar-19,5,1,great online shop,great online shop
1580,22-Mar-19,5,1,usefull and easy,useful easy
1581,22-Mar-19,5,1,Not bad at all,not bad
1582,22-Mar-19,5,1,5 star seller,star seller
1583,22-Mar-19,5,1,Awesome OL shop,awesome online shop
